gene,replicate,treatment,time_point,k_on,k_off,k_syn,bf_point,bf_lower,bf_upper,bs_point,bs_lower,bs_upper,keep
ENSSSCG00000010999,1,lps,6,125.4740935648664,462.4102067150426,2.2194088929835236,,,,,,,False
ENSSSCG00000010999,2,unst,0,0.6074507260603746,13.777017253820812,11.744264057711776,,,,,,,False
ENSSSCG00000010999,2,lps,2,0.5810067282278203,11.392094718471558,6.665183462497573,,,,,,,False
ENSSSCG00000010999,2,lps,4,1.094750311003282,194.85211683966622,62.39355866924287,,,,,,,False
ENSSSCG00000010999,2,lps,6,28.081054061059614,60.45081751304459,1.0,,,,,,,False
ENSSSCG00000010999,3,unst,0,0.7930549576859846,2.3251225917417644,1.9469831823936865,,,,,,,False
ENSSSCG00000010999,3,lps,2,0.8534251874216942,1.1347613483166203,1.0,,,,,,,False
ENSSSCG00000010999,3,lps,4,1.488142650174358,7.401831303424465,2.4302288463698356,,,,,,,False
ENSSSCG00000010999,3,lps,6,84.84111301273903,345.1068484143953,2.137126586647078,,,,,,,False
ENSSSCG00000011022,1,unst,0,0.12669517986589127,85.35710073993378,71.8807880545615,,,,,,,False
