gene,replicate,treatment,time_point,k_on,k_off,k_syn,bf_point,bf_lower,bf_upper,bs_point,bs_lower,bs_upper,keep
ENSOCUG00000004906,1,lps,2,2.034225860143144,128.74314920792537,102.11450918424174,,,,,,,False
ENSOCUG00000004906,1,lps,4,7.001135422814891,88.81756729443396,23.823842933423464,,,,,,,False
ENSOCUG00000004906,1,lps,6,25.520463489182447,133.57968959551255,11.62524830185257,,,,,,,False
ENSOCUG00000004906,2,unst,0,3.1378913203932974,19.929021982266054,10.309293725437781,,,,,,,False
ENSOCUG00000004906,2,lps,2,3.95053406860151,232.54357897782225,74.36933197145727,,,,,,,False
ENSOCUG00000004906,2,lps,4,5.364325296205679,168.91427566108896,42.2029253168535,,,,,,,False
ENSOCUG00000004906,2,lps,6,9.015635885259968,58.36330141792833,11.138267951984343,,,,,,,False
ENSOCUG00000004906,3,unst,0,0.001309193609521927,0.001,2.1939429452217967,,,,,,,False
ENSOCUG00000004906,3,lps,2,2.9997620042484927,199.93267868580074,84.57556299839798,,,,,,,False
ENSOCUG00000004906,3,lps,4,5.641180445417218,81.9727583090941,19.417211989122986,,,,,,,False
